kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total,kp_kec_names
111510,Beutong Ateuh Banggalang,1115,Kabupaten Nagan Raya,11,Aceh,43,1184,1227,29,1255,BEUTONG ATEUH BANGGALANG
111601,Manyak Payed,1116,Kabupaten Aceh Tamiang,11,Aceh,2007,15669,17442,614,18136,MANYAK PAYED
111602,Bendahara,1116,Kabupaten Aceh Tamiang,11,Aceh,1718,10459,12177,281,12457,BENDAHARA
111603,Karang Baru,1116,Kabupaten Aceh Tamiang,11,Aceh,2611,20884,23498,362,23746,KARANG BARU
111604,Seruway,1116,Kabupaten Aceh Tamiang,11,Aceh,2537,12288,14779,408,15305,SERUWAY
111605,Kota Kualasinpang,1116,Kabupaten Aceh Tamiang,11,Aceh,2110,7937,10047,154,10206,KOTA KUALASIMPANG
111606,Kejuruan Muda,1116,Kabupaten Aceh Tamiang,11,Aceh,3681,15098,18839,361,19198,KEJURUAN MUDA
111607,Tamiang Hulu,1116,Kabupaten Aceh Tamiang,11,Aceh,1830,8671,10378,264,10432,TAMIANG HULU
111608,Rantau,1116,Kabupaten Aceh Tamiang,11,Aceh,2577,17605,20230,524,20356,RANTAU
111609,Banda Mulia,1116,Kabupaten Aceh Tamiang,11,Aceh,795,5932,6577,415,7067,BANDA MULIA
111610,Bandar Pusaka,1116,Kabupaten Aceh Tamiang,11,Aceh,1307,5662,7101,162,7263,BANDAR PUSAKA
111611,Tenggulun,1116,Kabupaten Aceh Tamiang,11,Aceh,2481,6493,8974,299,9322,TENGGULUN
111612,Sekerak,1116,Kabupaten Aceh Tamiang,11,Aceh,421,3487,3908,67,3976,SEKERAK
111701,Pintu Rime Gayo,1117,Kabupaten Bener Meriah,11,Aceh,3703,3942,7565,247,7893,PINTU RIME GAYO
111702,Permata,1117,Kabupaten Bener Meriah,11,Aceh,5131,6083,11209,398,11629,PERMATA
111703,Syiah Utama,1117,Kabupaten Bener Meriah,11,Aceh,599,570,1169,10,1179,SYIAH UTAMA
111704,Bandar,1117,Kabupaten Bener Meriah,11,Aceh,5965,9983,15957,300,16247,BANDAR
111705,Bukit,1117,Kabupaten Bener Meriah,11,Aceh,7222,9368,16590,360,16865,BUKIT
111706,Wih Pesam,1117,Kabupaten Bener Meriah,11,Aceh,4407,9494,13694,566,14257,WIH PESAM
111707,Timang gajah,1117,Kabupaten Bener Meriah,11,Aceh,4562,8008,12570,349,12158,TIMANG GAJAH
111708,Bener Kelipah,1117,Kabupaten Bener Meriah,11,Aceh,1204,1686,2890,77,2967,BENER KELIPAH
111709,Mesidah,1117,Kabupaten Bener Meriah,11,Aceh,1708,964,2672,52,2724,MESIDAH
111710,Gajah Putih,1117,Kabupaten Bener Meriah,11,Aceh,1999,3245,5244,174,5436,GAJAH PUTIH
111801,Meureudu,1118,Kabupaten Pidie Jaya,11,Aceh,832,11832,12447,557,13022,MEUREUDU
111802,Ulim,1118,Kabupaten Pidie Jaya,11,Aceh,724,7951,8669,378,9053,ULIM
111803,Jangka Buya,1118,Kabupaten Pidie Jaya,11,Aceh,382,4964,5340,410,5753,JANGKA BUYA
111804,Bandar Dua,1118,Kabupaten Pidie Jaya,11,Aceh,1033,13460,13681,1862,15030,BANDAR DUA
111805,Meurah Dua,1118,Kabupaten Pidie Jaya,11,Aceh,540,6271,6731,180,6961,MEURAH DUA
111806,Bandar Baru,1118,Kabupaten Pidie Jaya,11,Aceh,1526,19353,20127,1430,21402,BANDAR BARU
111807,Panteraja,1118,Kabupaten Pidie Jaya,11,Aceh,383,4647,4954,319,5342,PANTERAJA
111808,Trienggadeng,1118,Kabupaten Pidie Jaya,11,Aceh,1224,12155,13383,443,13779,TRIENGGADENG
117101,Baiturrahman,1171,Kota Banda Aceh,11,Aceh,2212,14265,16124,553,16822,BAITURRAHMAN
117102,Kuta Alam,1171,Kota Banda Aceh,11,Aceh,3488,17269,20156,559,20971,KUTA ALAM
117103,Meuraxa,1171,Kota Banda Aceh,11,Aceh,1291,9226,10351,336,24552,MEURAXA
117104,Syiah Kuala,1171,Kota Banda Aceh,11,Aceh,1817,14868,16242,763,17039,SYIAH KUALA
117105,Lueng Bata,1171,Kota Banda Aceh,11,Aceh,1261,11078,12339,169,12522,LUENG BATA
117106,Kuta Raja,1171,Kota Banda Aceh,11,Aceh,1027,5174,6201,109,6303,KUTA RAJA
117107,Banda Raya,1171,Kota Banda Aceh,11,Aceh,1227,12372,13586,186,13766,BANDA RAYA
117108,Jaya Baru,1171,Kota Banda Aceh,11,Aceh,1434,10242,11429,407,11831,JAYA BARU
117109,Ulee Kareng,1171,Kota Banda Aceh,11,Aceh,1368,12060,13452,204,13627,ULEE KARENG
117201,Sukakarya,1172,Kota Sabang,11,Aceh,1660,9059,10720,446,11160,SUKAKARYA
117202,Sukajaya,1172,Kota Sabang,11,Aceh,1071,10114,11184,455,11640,SUKAJAYA
117301,Muara Dua,1173,Kota Lhokseumawe,11,Aceh,1966,22694,24665,966,25623,MUARA DUA
117302,Banda Sakti,1173,Kota Lhokseumawe,11,Aceh,3425,36975,40121,1224,41641,BANDA SAKTI
117303,Blang Mangat,1173,Kota Lhokseumawe,11,Aceh,1171,11395,12168,964,13232,BLANG MANGAT
117304,Muara Satu,1173,Kota Lhokseumawe,11,Aceh,1439,15991,17022,808,17626,MUARA SATU
117401,Langsa Timur,1174,Kota Langsa,11,Aceh,977,7868,8844,301,9141,LANGSA TIMUR
117402,Langsa Barat,1174,Kota Langsa,11,Aceh,1520,16641,18194,754,18747,LANGSA BARAT
117403,Langsa Kota,1174,Kota Langsa,11,Aceh,2514,17161,19421,744,20104,LANGSA KOTA
117404,Langsa Lama,1174,Kota Langsa,11,Aceh,2298,15491,17558,551,18174,LANGSA LAMA
117405,Langsa Baro,1174,Kota Langsa,11,Aceh,3031,23987,26866,476,26445,LANGSA BARO
117501,Simpang Kiri,1175,Kota Subulussalam,11,Aceh,3168,16113,19099,841,19634,SIMPANG KIRI
117502,Penanggalan,1175,Kota Subulussalam,11,Aceh,2304,6145,8266,398,8413,PENANGGALAN
117503,Rundeng,1175,Kota Subulussalam,11,Aceh,1054,6651,7528,562,8147,RUNDENG
117504,Sultan Daulat,1175,Kota Subulussalam,11,Aceh,1859,7481,9372,523,9683,SULTAN DAULAT
117505,Longkib,1175,Kota Subulussalam,11,Aceh,951,2758,3709,117,3824,LONGKIB
120101,Barus,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,9418,1205,10653,110,10865,BARUS
120102,Sorkam,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,6540,1784,8325,58,8234,SORKAM
120103,Pandan,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,11766,11817,23297,898,24354,PANDAN
120104,Pinangsori,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8169,3153,10973,553,11731,PINANGSORI
120105,Manduamas,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8613,1616,9713,388,10463,MANDUAMAS
120106,Kolang,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7824,1781,9400,380,9707,KOLANG
120107,Tapian Nauli,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8015,1887,9679,616,10036,TAPIAN NAULI
120108,Sibabangun,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,5433,3473,8819,434,9267,SIBABANGUN
120109,Sosorgadong,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7299,606,7749,276,8023,SOSOR GADONG
120110,Sorkam Barat,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,5305,2501,7802,70,7949,SORKAM BARAT
120111,Sirandorung,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8013,854,8867,87,8948,SIRANDORUNG
120112,Andam Dewi,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7882,873,8755,137,8901,ANDAM DEWI
120113,Sitahuis,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,2707,146,2853,12,2819,SITAHUIS
120114,Tukka,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,5191,1826,7017,94,7134,TUKKA
120115,Badiri,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,8521,3863,12160,370,12993,BADIRI
120116,Pasaribu Tobing,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,3339,241,3582,43,3626,PASARIBU TOBING
120117,Barus Utara,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,2702,56,2758,27,2785,BARUS UTARA
120118,Suka Bangun,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,1322,317,1639,19,1658,SUKA BANGUN
120119,Lumut,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,3739,1422,4860,254,5416,LUMUT
120120,Sarudik,1201,Kabupaten Tapanuli Tengah,12,Sumatera Utara,7082,2782,9575,313,9868,SARUDIK
120201,Tarutung,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,21509,1470,22963,324,23461,TARUTUNG
120202,Siatas Barita,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,7327,425,7625,192,7680,SIATAS BARITA
120203,Adiankoting,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,7089,599,7688,75,7770,ADIAN KOTING
120204,Sipoholon,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,12365,500,12488,288,12935,SIPOHOLON
120205,Pahae Julu,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,6574,515,7089,90,7179,PAHAE JULU
120206,Pahae Jae,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,5355,1056,6411,68,6479,PAHAE JAE
120207,Simangumban,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,3157,1050,4211,74,4363,SIMANGUMBAN
120208,Purbatua,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,3331,804,4135,42,4177,PURBA TUA
120209,Siborongborong,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,24853,773,25626,205,25646,SIBORONG-BORONG
120210,Pagaran,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,9267,218,9248,279,9558,PAGARAN
120211,Parmonangan,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,6915,313,7228,83,7311,PARMONANGAN
120212,Sipahutar,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,13820,398,14218,141,14246,SIPAHUTAR
120213,Pangaribuan,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,14359,836,15024,319,15243,PANGARIBUAN
120214,Garoga,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,8704,598,9291,124,9485,GAROGA
120215,Muara,1202,Kabupaten Tapanuli Utara,12,Sumatera Utara,7634,104,7738,34,7771,MUARA
120301,Angkola Barat,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,2855,11590,14257,334,14602,ANGKOLA BARAT
120302,Batang Toru,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,7038,11411,18192,435,18727,BATANG TORU
120303,Angkola Timur,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,2415,9663,12073,183,12269,ANGKOLA TIMUR
120304,Sipirok,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,5622,13723,19266,250,19536,SIPIROK
120305,Saipar Dolok Hole,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,3224,4603,7827,98,7875,SAIPAR DOLOK HOLE
120306,Angkola Selatan,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,9315,8436,17748,384,18008,ANGKOLA SELATAN
120307,Batang Angkola,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,4168,14682,18840,193,18980,BATANG ANGKOLA
120314,Arse,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,2556,2558,5114,83,5213,ARSE
120320,Marancar,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,1964,3996,5955,69,6066,MARANCAR
120321,Sayur Matinggi,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,3858,9615,13474,204,13684,SAYUR MATINGGI
120322,Aek Bilah,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,1322,2518,3770,34,3877,AEK BILAH
120329,Muara Batang Toru,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,3483,4691,8180,153,8331,MUARA BATANG TORU
120330,Tano Tombangan Angkola,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,6330,1664,8169,59,8240,TANO TOMBANGAN ANGKOLA
120331,Angkola Sangkunur,1203,Kabupaten Tapanuli Selatan,12,Sumatera Utara,7040,3994,11034,532,11453,ANGKOLA SANGKUNUR
120405,Hiliduho,1204,Kabupaten Nias,12,Sumatera Utara,4296,317,4613,190,4632,HILIDUHO
120406,Gido,1204,Kabupaten Nias,12,Sumatera Utara,9703,434,10157,443,10494,GIDO
120410,Idanogawo,1204,Kabupaten Nias,12,Sumatera Utara,11644,932,12605,617,13648,IDANO GAWO
120411,Bawolato,1204,Kabupaten Nias,12,Sumatera Utara,9998,524,10522,641,11078,BAWOLATO
120420,Hiliserangkai,1204,Kabupaten Nias,12,Sumatera Utara,5730,286,6016,239,6261,HILISERANGKAI
120421,Botomuzoi,1204,Kabupaten Nias,12,Sumatera Utara,3493,517,4010,362,4397,BOTOMUZOI
120427,Ulugawo,1204,Kabupaten Nias,12,Sumatera Utara,4907,328,5355,329,5525,ULUGAWO
120428,Ma'u,1204,Kabupaten Nias,12,Sumatera Utara,4093,226,4199,477,4676,MA'U
120429,Somolo-molo,1204,Kabupaten Nias,12,Sumatera Utara,2352,121,2477,144,2617,SOMOLO-MOLO
120435,Sogae'adu,1204,Kabupaten Nias,12,Sumatera Utara,4580,333,4913,214,5127,SOGAE'ADU
120501,Bahorok,1205,Kabupaten Langkat,12,Sumatera Utara,10780,13249,24029,265,24292,BAHOROK
120502,Salapian,1205,Kabupaten Langkat,12,Sumatera Utara,9437,6729,16166,147,16313,SALAPIAN
120503,Kuala,1205,Kabupaten Langkat,12,Sumatera Utara,16083,10210,26091,519,26610,KUALA
120504,Sei Bingai,1205,Kabupaten Langkat,12,Sumatera Utara,21501,7348,28849,554,29157,SEI BINGEI
120505,Binjai,1205,Kabupaten Langkat,12,Sumatera Utara,8199,16797,24581,797,25585,BINJAI
120506,Selesai,1205,Kabupaten Langkat,12,Sumatera Utara,16336,25155,41487,633,41913,SELESAI
120507,Stabat,1205,Kabupaten Langkat,12,Sumatera Utara,15653,34960,50654,611,71882,STABAT
120508,Wampu,1205,Kabupaten Langkat,12,Sumatera Utara,8949,15413,24362,432,24649,WAMPU
120509,Secanggang,1205,Kabupaten Langkat,12,Sumatera Utara,14112,25610,39722,945,40572,SECANGGANG
120510,Hinai,1205,Kabupaten Langkat,12,Sumatera Utara,10059,19214,29050,638,29862,HINAI
120511,Tanjung Pura,1205,Kabupaten Langkat,12,Sumatera Utara,9425,28277,37243,979,38128,TANJUNG PURA
120512,Padang Tualang,1205,Kabupaten Langkat,12,Sumatera Utara,11493,15456,26950,445,27210,PADANG TUALANG
120513,Gebang,1205,Kabupaten Langkat,12,Sumatera Utara,9649,14506,24155,1055,24608,GEBANG
120514,Babalan,1205,Kabupaten Langkat,12,Sumatera Utara,11985,17990,29775,643,30025,BABALAN
120515,Pangkalan Susu,1205,Kabupaten Langkat,12,Sumatera Utara,7198,14879,21646,826,22475,PANGKALAN SUSU
120516,Besitang,1205,Kabupaten Langkat,12,Sumatera Utara,10714,12749,23092,711,23812,BESITANG
120517,Sei Lepan,1205,Kabupaten Langkat,12,Sumatera Utara,11716,13262,24965,395,25460,SEI LEPAN
120518,Berandan Barat,1205,Kabupaten Langkat,12,Sumatera Utara,3317,8447,11929,247,12389,BRANDAN BARAT
120519,Batang Serangan,1205,Kabupaten Langkat,12,Sumatera Utara,11119,8596,19613,185,19422,BATANG SERANGAN
120520,Sawit Seberang,1205,Kabupaten Langkat,12,Sumatera Utara,7209,6173,13382,212,13591,SAWIT SEBERANG
120521,Sirapit,1205,Kabupaten Langkat,12,Sumatera Utara,6684,4028,10712,83,10795,SIRAPIT
120522,Kutambaru,1205,Kabupaten Langkat,12,Sumatera Utara,4942,3301,8243,267,8348,KUTAMBARU
120523,Pematang Jaya,1205,Kabupaten Langkat,12,Sumatera Utara,868,6241,7109,141,7019,PEMATANG JAYA
120601,Kabanjahe,1206,Kabupaten Karo,12,Sumatera Utara,33075,4582,37655,288,37086,KABANJAHE
120602,Berastagi,1206,Kabupaten Karo,12,Sumatera Utara,20042,3532,23566,178,23690,BERASTAGI
120603,Barusjahe,1206,Kabupaten Karo,12,Sumatera Utara,14064,614,14674,130,14612,BARUSJAHE
120604,Tigapanah,1206,Kabupaten Karo,12,Sumatera Utara,18451,768,19220,149,19767,TIGAPANAH
120605,Merek,1206,Kabupaten Karo,12,Sumatera Utara,11487,466,11953,129,12082,MEREK
120606,Munte,1206,Kabupaten Karo,12,Sumatera Utara,12447,666,12917,133,13259,MUNTE
120607,Juhar,1206,Kabupaten Karo,12,Sumatera Utara,8355,336,8791,60,8851,JUHAR
120608,Tigabinanga,1206,Kabupaten Karo,12,Sumatera Utara,11845,727,12572,112,12684,TIGABINANGA
120609,Laubaleng,1206,Kabupaten Karo,12,Sumatera Utara,10247,689,10754,300,10953,LAUBALENG
120610,Mardingding,1206,Kabupaten Karo,12,Sumatera Utara,9288,671,9959,118,10043,MARDINGDING
120611,Payung,1206,Kabupaten Karo,12,Sumatera Utara,6772,346,7118,81,7005,PAYUNG
120612,Simpang Empat,1206,Kabupaten Karo,12,Sumatera Utara,12117,782,12899,86,12842,SIMPANG EMPAT
120613,Kutabuluh,1206,Kabupaten Karo,12,Sumatera Utara,6975,546,7521,73,7625,KUTABULUH
120614,Dolat Rayat,1206,Kabupaten Karo,12,Sumatera Utara,4981,371,5352,50,5211,DOLAT RAYAT
120615,Merdeka,1206,Kabupaten Karo,12,Sumatera Utara,7108,904,8012,90,8101,MERDEKA
120616,Naman Teran,1206,Kabupaten Karo,12,Sumatera Utara,7251,775,8069,81,8157,NAMAN TERAN
120617,Tiganderket,1206,Kabupaten Karo,12,Sumatera Utara,7872,732,8504,84,8688,TIGANDERKET
120701,Gunung Meriah,1207,Kabupaten Deli Serdang,12,Sumatera Utara,1542,147,1689,12,1701,GUNUNG MERIAH
120702,Tanjung Morawa,1207,Kabupaten Deli Serdang,12,Sumatera Utara,46985,66727,112865,2176,114754,TANJUNG MORAWA
120703,Sibolangit,1207,Kabupaten Deli Serdang,12,Sumatera Utara,11087,882,11969,112,12087,SIBOLANGIT
120704,Kutalimbaru,1207,Kabupaten Deli Serdang,12,Sumatera Utara,15242,5543,20688,461,21109,KUTALIMBARU
120705,Pancur Batu,1207,Kabupaten Deli Serdang,12,Sumatera Utara,31989,13779,45767,529,46322,PANCUR BATU
120706,Namo Rambe,1207,Kabupaten Deli Serdang,12,Sumatera Utara,13996,5893,19797,196,19995,NAMORAMBE
120707,Biru-Biru,1207,Kabupaten Deli Serdang,12,Sumatera Utara,13898,6031,19931,532,20213,SIBIRU-BIRU
120708,Sinembah Tanjung Muda Hilir,1207,Kabupaten Deli Serdang,12,Sumatera Utara,12960,4282,17322,212,17534,STM HILIR
120709,Bangun Purba,1207,Kabupaten Deli Serdang,12,Sumatera Utara,7266,6446,13720,216,13934,BANGUN PURBA
120719,Galang,1207,Kabupaten Deli Serdang,12,Sumatera Utara,14276,21980,36224,584,36492,GALANG
120720,Sinembah Tanjung Muda Hulu,1207,Kabupaten Deli Serdang,12,Sumatera Utara,5518,1008,6476,59,6535,STM HULU
120721,Patumbak,1207,Kabupaten Deli Serdang,12,Sumatera Utara,19747,24884,44340,953,43591,PATUMBAK
120722,Deli Tua,1207,Kabupaten Deli Serdang,12,Sumatera Utara,13088,18580,31547,433,31925,DELI TUA
120723,Sunggal,1207,Kabupaten Deli Serdang,12,Sumatera Utara,48110,52318,100373,1559,101170,SUNGGAL
120724,Hamparan Perak,1207,Kabupaten Deli Serdang,12,Sumatera Utara,24848,54014,78857,1016,79524,HAMPARAN PERAK
120725,Labuhan Deli,1207,Kabupaten Deli Serdang,12,Sumatera Utara,11912,19884,31599,334,31920,LABUHAN DELI
120726,Percut Sei Tuan,1207,Kabupaten Deli Serdang,12,Sumatera Utara,67187,120715,186414,3162,187621,PERCUT SEI TUAN
120727,Batang Kuis,1207,Kabupaten Deli Serdang,12,Sumatera Utara,10049,21770,31923,517,32084,BATANG KUIS
120728,Lubuk Pakam,1207,Kabupaten Deli Serdang,12,Sumatera Utara,22974,21759,44829,536,44930,LUBUK PAKAM
120731,Pagar Merbau,1207,Kabupaten Deli Serdang,12,Sumatera Utara,10560,10897,21477,336,21702,PAGAR MERBAU
120732,Pantai Labu,1207,Kabupaten Deli Serdang,12,Sumatera Utara,9937,14539,24476,542,24990,PANTAI LABU
120733,Beringin,1207,Kabupaten Deli Serdang,12,Sumatera Utara,14870,16796,31624,846,32281,BERINGIN
120801,Siantar,1208,Kabupaten Simalungun,12,Sumatera Utara,23985,12670,36654,374,36789,SIANTAR
120802,Gunung Malela,1208,Kabupaten Simalungun,12,Sumatera Utara,10390,9627,20036,307,20389,GUNUNG MALELA
120803,Gunung Maligas,1208,Kabupaten Simalungun,12,Sumatera Utara,7884,8903,16578,499,16876,GUNUNG MALIGAS
120804,Panei,1208,Kabupaten Simalungun,12,Sumatera Utara,12481,1421,13902,114,14017,PANEI
120805,Panombeian Panei,1208,Kabupaten Simalungun,12,Sumatera Utara,9875,2772,12647,117,12773,PANOMBEIAN PANE
120806,Jorlang Hataran,1208,Kabupaten Simalungun,12,Sumatera Utara,8244,1426,9575,211,9618,JORLANG HATARAN
120807,Raya Kahean,1208,Kabupaten Simalungun,12,Sumatera Utara,7509,2979,10426,329,10554,RAYA KAHEAN
120808,Bosar Maligas,1208,Kabupaten Simalungun,12,Sumatera Utara,11626,9809,21435,320,21560,BOSAR MALIGAS
120809,Sidamanik,1208,Kabupaten Simalungun,12,Sumatera Utara,12255,3262,15519,169,15554,SIDAMANIK
120810,Pamatang Sidamanik,1208,Kabupaten Simalungun,12,Sumatera Utara,8602,1469,9993,105,10098,PEMATANG SIDAMANIK
120811,Tanah Jawa,1208,Kabupaten Simalungun,12,Sumatera Utara,20236,8181,28472,307,28700,TANAH JAWA
120812,Hatonduhan,1208,Kabupaten Simalungun,12,Sumatera Utara,10992,1938,12896,145,13073,HATONDUHAN
120813,Dolok Panribuan,1208,Kabupaten Simalungun,12,Sumatera Utara,10548,355,10903,69,10981,DOLOK PANRIBUAN
120814,Purba,1208,Kabupaten Simalungun,12,Sumatera Utara,13161,425,13403,115,13696,PURBA
120815,Haranggaol Horisan,1208,Kabupaten Simalungun,12,Sumatera Utara,3139,54,3193,13,3211,HARANGGAOL HORISON
120816,Girsang Sipangan Bolon,1208,Kabupaten Simalungun,12,Sumatera Utara,8694,525,9219,43,9011,GIRSANG SIPANGAN BOLON
120817,Dolok Batu Nanggar,1208,Kabupaten Simalungun,12,Sumatera Utara,10284,13201,23585,337,23951,DOLOK BATU NANGGAR
120818,Hutabayu Raja,1208,Kabupaten Simalungun,12,Sumatera Utara,13303,3900,17135,207,17385,HUTA BAYU RAJA
120819,Jawa Maraja Bah Jambi,1208,Kabupaten Simalungun,12,Sumatera Utara,6448,5476,11924,114,11980,JAWA MARAJA BAH JAMBI
120820,Dolok Pardamean,1208,Kabupaten Simalungun,12,Sumatera Utara,7274,159,7433,50,7484,DOLOK PARDAMEAN
120821,Pematang Bandar,1208,Kabupaten Simalungun,12,Sumatera Utara,10737,7340,18075,282,18359,PEMATANG BANDAR
120822,Bandar Huluan,1208,Kabupaten Simalungun,12,Sumatera Utara,7949,7156,14941,404,15171,BANDAR HULUAN
120823,Bandar,1208,Kabupaten Simalungun,12,Sumatera Utara,19176,16927,35959,609,36543,BANDAR
120824,Bandar Masilam,1208,Kabupaten Simalungun,12,Sumatera Utara,6009,8391,14400,252,14652,BANDAR MASILAM
120825,Silimakuta,1208,Kabupaten Simalungun,12,Sumatera Utara,7863,302,8173,64,8237,SILIMAKUTA
120826,Dolok Silao,1208,Kabupaten Simalungun,12,Sumatera Utara,8633,437,9070,81,9151,DOLOK SILAU
120827,Silou Kahean,1208,Kabupaten Simalungun,12,Sumatera Utara,7504,2447,9951,100,10050,SILOU KAHEAN
120828,Tapian Dolok,1208,Kabupaten Simalungun,12,Sumatera Utara,11727,10565,22396,364,22552,TAPIAN DOLOK
120829,Raya,1208,Kabupaten Simalungun,12,Sumatera Utara,15062,1576,16638,127,17123,RAYA
120830,Ujung Padang,1208,Kabupaten Simalungun,12,Sumatera Utara,9924,12179,21973,472,22376,UJUNG PADANG
120831,Pamatang Silima Huta,1208,Kabupaten Simalungun,12,Sumatera Utara,6228,127,6355,72,6424,PAMATANG SILIMA HUTA
120832,Dolog Masagal,1208,Kabupaten Simalungun,12,Sumatera Utara,6943,198,7142,37,7186,DOLOG MASAGAL
120908,Meranti,1209,Kabupaten Asahan,12,Sumatera Utara,7665,4179,11750,180,12203,MERANTI
120909,Air Joman,1209,Kabupaten Asahan,12,Sumatera Utara,10119,16662,25928,718,27172,AIR JOMAN
120910,Tanjung Balai,1209,Kabupaten Asahan,12,Sumatera Utara,3583,14765,18373,368,19182,TANJUNG BALAI
120911,Sei Kepayang,1209,Kabupaten Asahan,12,Sumatera Utara,3562,5919,9674,113,9786,SEI KEPAYANG
120912,Simpang Empat,1209,Kabupaten Asahan,12,Sumatera Utara,8933,13344,21795,691,22753,SIMPANG EMPAT
120913,Air Batu,1209,Kabupaten Asahan,12,Sumatera Utara,7837,15594,23245,470,23839,AIR BATU
120914,Pulau Rakyat,1209,Kabupaten Asahan,12,Sumatera Utara,8597,9914,18453,235,18391,PULAU RAKYAT
120915,Bandar Pulau,1209,Kabupaten Asahan,12,Sumatera Utara,5447,7302,12749,155,12904,BANDAR PULAU
120916,Buntu Pane,1209,Kabupaten Asahan,12,Sumatera Utara,7023,6711,13634,199,13933,BUNTU PANE
120917,Bandar Pasir Mandoge,1209,Kabupaten Asahan,12,Sumatera Utara,12933,5352,18285,129,18181,BANDAR PASIR MANDOGE
120918,Aek Kuasan,1209,Kabupaten Asahan,12,Sumatera Utara,6581,7384,13867,181,14146,AEK KUASAN
120919,Kota Kisaran Barat,1209,Kabupaten Asahan,12,Sumatera Utara,11264,20722,31890,324,32738,KOTA KISARAN BARAT
120920,Kota Kisaran Timur,1209,Kabupaten Asahan,12,Sumatera Utara,14179,27590,41595,534,42022,KOTA KISARAN TIMUR
120921,Aek Songsongan,1209,Kabupaten Asahan,12,Sumatera Utara,4488,5359,9633,386,10019,AEK SONGSONGAN
120922,Rahuning,1209,Kabupaten Asahan,12,Sumatera Utara,3651,7154,10805,133,10938,RAHUNING
120923,Sei Dadap,1209,Kabupaten Asahan,12,Sumatera Utara,6931,11209,18134,334,18377,SEI DADAP
120924,Sei Kepayang Barat,1209,Kabupaten Asahan,12,Sumatera Utara,1440,5968,7408,124,7533,SEI KEPAYANG BARAT
120925,Sei Kepayang Timur,1209,Kabupaten Asahan,12,Sumatera Utara,880,4087,4967,82,5049,SEI KEPAYANG TIMUR
120926,Tinggi Raja,1209,Kabupaten Asahan,12,Sumatera Utara,4561,6730,11291,182,11495,TINGGI RAJA
120927,Setia Janji,1209,Kabupaten Asahan,12,Sumatera Utara,3791,3447,7238,112,7350,SETIA JANJI
120928,Silau Laut,1209,Kabupaten Asahan,12,Sumatera Utara,4659,7590,12249,190,12484,SILAU LAUT
120929,Rawang Panca Arga,1209,Kabupaten Asahan,12,Sumatera Utara,4855,5817,10673,170,10842,RAWANG PANCA ARGA
120930,Pulo Bandring,1209,Kabupaten Asahan,12,Sumatera Utara,7470,10418,17906,392,18298,PULO BANDRING
