kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_anies,votes_prabowo,votes_ganjar,suara_sah,suara_tidak_sah,jumlah_tps,tps_dengan_data,tps_coverage_pct
741205,Wawonii Tenggara,7412,Kabupaten Konawe Kepulauan,74,Sulawesi Tenggara,1327,3017,175,4519,96,27,25,92.6
741206,Wawonii Selatan,7412,Kabupaten Konawe Kepulauan,74,Sulawesi Tenggara,335,1089,42,1468,32,16,8,50.0
741207,Wawonii Tengah,7412,Kabupaten Konawe Kepulauan,74,Sulawesi Tenggara,711,1831,217,2759,54,16,16,100.0
741301,Sawerigadi,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,1110,3745,203,5058,87,25,25,100.0
741302,Barangka,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,1143,3277,91,4511,95,23,23,100.0
741303,Lawa,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,1414,3608,246,5131,159,27,27,100.0
741304,Wadaga,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,648,2829,118,3602,62,20,18,90.0
741305,Tiworo Selatan,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,300,1660,316,2276,72,17,11,64.7
741306,Maginti,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,970,3752,246,4527,166,26,26,100.0
741307,Tiworo Tengah,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,709,2680,698,4092,101,23,20,87.0
741308,Tiworo Utara,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,540,2812,96,3448,120,16,16,100.0
741309,Tiworo Kepulauan,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,1102,3147,406,4656,118,24,24,100.0
741310,Kusambi,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,697,2621,114,3432,68,36,15,41.7
741311,Napano Kusambi,7413,Kabupaten Muna Barat,74,Sulawesi Tenggara,836,2488,116,3440,67,17,17,100.0
741401,Lakudo,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,2726,5979,572,8962,127,76,56,73.7
741402,Mawasangka Timur,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,757,2163,169,3089,29,20,20,100.0
741403,Mawasangka Tengah,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,1502,3867,265,5581,59,38,33,86.8
741404,Mawasangka,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,2646,8352,654,10934,190,81,64,79.0
741405,Talaga Raya,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,866,4275,458,5180,111,37,34,91.9
741406,Gu,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,1420,4362,280,5774,121,63,39,61.9
741407,Sangia Wambulu,7414,Kabupaten Buton Tengah,74,Sulawesi Tenggara,654,2349,110,2919,37,19,19,100.0
741501,Batauga,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,1181,4229,407,5817,68,62,37,59.7
741502,Sampolawa,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,2764,7410,893,10068,114,81,68,84.0
741503,Lapandewa,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,1058,2979,447,4306,37,32,26,81.2
741504,Batu Atas,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,48,139,21,0,0,39,1,2.6
741505,Siompu Barat,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,766,2992,170,3928,64,35,31,88.6
741506,Siompu,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,2103,2360,298,4555,60,39,31,79.5
741507,Kadatua,7415,Kabupaten Buton Selatan,74,Sulawesi Tenggara,587,2828,164,3443,24,35,28,80.0
747101,Mandonga,7471,Kota Kendari,74,Sulawesi Tenggara,4014,8491,801,11651,119,118,74,62.7
747102,Kendari,7471,Kota Kendari,74,Sulawesi Tenggara,3304,10236,1005,13555,136,99,83,83.8
747103,Baruga,7471,Kota Kendari,74,Sulawesi Tenggara,3041,5786,652,7794,1622,90,46,51.1
747104,Poasia,7471,Kota Kendari,74,Sulawesi Tenggara,2944,5465,456,8742,71,112,45,40.2
747105,Kendari Barat,7471,Kota Kendari,74,Sulawesi Tenggara,4734,11771,1183,16335,256,141,100,70.9
747106,Abeli,7471,Kota Kendari,74,Sulawesi Tenggara,443,1535,56,1722,26,52,11,21.2
747107,Wua-Wua,7471,Kota Kendari,74,Sulawesi Tenggara,4140,7297,1437,14740,921,86,66,76.7
747108,Kadia,7471,Kota Kendari,74,Sulawesi Tenggara,2779,5546,655,6152,49,114,47,41.2
747109,Puuwatu,7471,Kota Kendari,74,Sulawesi Tenggara,2260,6430,690,8275,119,118,47,39.8
747110,Kambu,7471,Kota Kendari,74,Sulawesi Tenggara,3501,4499,549,8010,53,64,41,64.1
747111,Nambo,7471,Kota Kendari,74,Sulawesi Tenggara,1216,3856,172,5504,102,36,28,77.8
747201,Betoambari,7472,Kota Bau Bau,74,Sulawesi Tenggara,1226,4475,256,5397,83,59,30,50.8
747202,Wolio,7472,Kota Bau Bau,74,Sulawesi Tenggara,3907,9944,782,13683,143,121,75,62.0
747203,Sorawolio,7472,Kota Bau Bau,74,Sulawesi Tenggara,823,2225,121,2623,29,24,17,70.8
747204,Bungi,7472,Kota Bau Bau,74,Sulawesi Tenggara,465,2518,659,3642,62,25,18,72.0
747205,Kokalukuna,7472,Kota Bau Bau,74,Sulawesi Tenggara,1269,4664,303,5866,74,59,33,55.9
747206,Murhum,7472,Kota Bau Bau,74,Sulawesi Tenggara,1795,4024,355,4627,38,59,31,52.5
747207,Lea-Lea,7472,Kota Bau Bau,74,Sulawesi Tenggara,797,3027,230,4054,83,24,21,87.5
747208,Batupoaro,7472,Kota Bau Bau,74,Sulawesi Tenggara,1340,3900,252,4944,33,78,27,34.6
750101,Limboto,7501,Kabupaten Gorontalo,75,Gorontalo,6250,12473,673,17086,179,144,87,60.4
750102,Telaga,7501,Kabupaten Gorontalo,75,Gorontalo,2836,5941,492,7968,92,70,43,61.4
750103,Batudaa,7501,Kabupaten Gorontalo,75,Gorontalo,2457,5328,276,7186,101,44,36,81.8
750104,Tibawa,7501,Kabupaten Gorontalo,75,Gorontalo,5627,10021,728,14331,185,121,74,61.2
750105,Batudaa Pantai,7501,Kabupaten Gorontalo,75,Gorontalo,2277,5135,225,7637,92,38,35,92.1
750109,Boliyohuto,7501,Kabupaten Gorontalo,75,Gorontalo,1802,4726,657,6932,89,53,34,64.2
750110,Telaga Biru,7501,Kabupaten Gorontalo,75,Gorontalo,2641,5876,370,7759,80,91,41,45.1
750111,Bongomeme,7501,Kabupaten Gorontalo,75,Gorontalo,4146,8248,605,12841,155,64,61,95.3
750113,Tolangohula,7501,Kabupaten Gorontalo,75,Gorontalo,2674,8120,993,10419,139,70,56,80.0
750114,Mootilango,7501,Kabupaten Gorontalo,75,Gorontalo,4181,7763,584,12306,191,59,59,100.0
750116,Pulubala,7501,Kabupaten Gorontalo,75,Gorontalo,3242,6423,546,7568,68,79,48,60.8
750117,Limboto Barat,7501,Kabupaten Gorontalo,75,Gorontalo,4501,10954,635,15598,143,77,71,92.2
750118,Tilango,7501,Kabupaten Gorontalo,75,Gorontalo,3368,6226,304,9489,144,46,45,97.8
750119,Tabongo,7501,Kabupaten Gorontalo,75,Gorontalo,1910,4163,251,5182,54,57,29,50.9
750120,Biluhu,7501,Kabupaten Gorontalo,75,Gorontalo,1017,2648,198,2924,51,27,18,66.7
750121,Asparaga,7501,Kabupaten Gorontalo,75,Gorontalo,2142,5623,497,8267,98,40,40,100.0
750122,Talaga Jaya,7501,Kabupaten Gorontalo,75,Gorontalo,2420,4128,951,7109,86,38,35,92.1
750123,Bilato,7501,Kabupaten Gorontalo,75,Gorontalo,1265,3876,365,5347,71,33,28,84.8
750124,Dungaliyo,7501,Kabupaten Gorontalo,75,Gorontalo,2813,7463,451,10525,112,54,50,92.6
750201,Paguyaman,7502,Kabupaten Boalemo,75,Gorontalo,5585,13909,1491,19963,259,102,95,93.1
750202,Wonosari,7502,Kabupaten Boalemo,75,Gorontalo,2931,10719,1945,15348,294,83,72,86.7
750203,Dulupi,7502,Kabupaten Boalemo,75,Gorontalo,2823,6404,1374,9882,290,49,47,95.9
750204,Tilamuta,7502,Kabupaten Boalemo,75,Gorontalo,4871,11228,1365,16909,323,83,75,90.4
750205,Mananggu,7502,Kabupaten Boalemo,75,Gorontalo,945,2752,402,3444,40,37,18,48.6
750206,Botumoito,7502,Kabupaten Boalemo,75,Gorontalo,1645,5398,397,6424,113,43,32,74.4
750207,Paguyaman Pantai,7502,Kabupaten Boalemo,75,Gorontalo,452,1287,160,1524,13,27,9,33.3
750301,Tapa,7503,Kabupaten Bone Bolango,75,Gorontalo,2066,3063,146,5275,50,22,22,100.0
750302,Kabila,7503,Kabupaten Bone Bolango,75,Gorontalo,4569,8859,513,10299,160,66,59,89.4
750303,Suwawa,7503,Kabupaten Bone Bolango,75,Gorontalo,2782,5240,624,7949,110,38,38,100.0
750304,Bonepantai,7503,Kabupaten Bone Bolango,75,Gorontalo,1837,5182,170,6243,93,36,36,100.0
750305,Bulango Utara,7503,Kabupaten Bone Bolango,75,Gorontalo,1855,3522,290,5266,73,27,27,100.0
750306,Tilongkabila,7503,Kabupaten Bone Bolango,75,Gorontalo,4348,7530,537,10423,112,56,52,92.9
750307,Botupingge,7503,Kabupaten Bone Bolango,75,Gorontalo,1333,2306,214,2727,28,23,18,78.3
750308,Kabila Bone,7503,Kabupaten Bone Bolango,75,Gorontalo,1764,5058,355,5352,72,35,31,88.6
750309,Bone,7503,Kabupaten Bone Bolango,75,Gorontalo,1298,4760,251,4616,76,33,32,97.0
750310,Bone Raya,7503,Kabupaten Bone Bolango,75,Gorontalo,867,2682,76,2052,21,23,18,78.3
750311,Suwawa Timur,7503,Kabupaten Bone Bolango,75,Gorontalo,829,2699,121,1416,19,19,18,94.7
750312,Suwawa Selatan,7503,Kabupaten Bone Bolango,75,Gorontalo,741,2968,227,3936,56,18,18,100.0
750313,Suwawa Tengah,7503,Kabupaten Bone Bolango,75,Gorontalo,631,2580,196,2477,14,19,15,78.9
750314,Bulango Ulu,7503,Kabupaten Bone Bolango,75,Gorontalo,561,1469,78,2008,16,15,10,66.7
750315,Bulango Selatan,7503,Kabupaten Bone Bolango,75,Gorontalo,1951,3680,224,3666,60,34,27,79.4
750316,Bulango Timur,7503,Kabupaten Bone Bolango,75,Gorontalo,1463,2352,138,1195,26,18,18,100.0
750317,Bulawa,7503,Kabupaten Bone Bolango,75,Gorontalo,652,2605,78,2643,36,19,18,94.7
750318,Pinogu,7503,Kabupaten Bone Bolango,75,Gorontalo,512,677,69,1257,33,8,8,100.0
750401,Popayato,7504,Kabupaten Pohuwato,75,Gorontalo,1467,4678,279,4677,124,33,30,90.9
750402,Lemito,7504,Kabupaten Pohuwato,75,Gorontalo,1147,2339,207,3077,99,32,18,56.2
750403,Randangan,7504,Kabupaten Pohuwato,75,Gorontalo,1956,4654,668,7048,153,50,32,64.0
750404,Marisa,7504,Kabupaten Pohuwato,75,Gorontalo,3860,7545,570,11745,171,58,53,91.4
750405,Paguat,7504,Kabupaten Pohuwato,75,Gorontalo,2839,6032,428,9284,108,50,42,84.0
750406,Patilanggio,7504,Kabupaten Pohuwato,75,Gorontalo,1953,4482,286,3303,62,29,29,100.0
750407,Taluditi,7504,Kabupaten Pohuwato,75,Gorontalo,724,4167,955,5846,73,28,28,100.0
750408,Dengilo,7504,Kabupaten Pohuwato,75,Gorontalo,300,1659,80,1597,17,20,10,50.0
750409,Buntulia,7504,Kabupaten Pohuwato,75,Gorontalo,1223,2281,153,3395,75,36,16,44.4
750410,Duhiadaa,7504,Kabupaten Pohuwato,75,Gorontalo,2283,4021,254,6092,108,36,28,77.8
750411,Wanggarasi,7504,Kabupaten Pohuwato,75,Gorontalo,753,1368,95,2216,24,18,11,61.1
750412,Popayato Timur,7504,Kabupaten Pohuwato,75,Gorontalo,692,2573,254,2791,52,26,16,61.5
750413,Popayato Barat,7504,Kabupaten Pohuwato,75,Gorontalo,1422,3165,332,4800,355,23,23,100.0
750501,Atinggola,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1542,6196,255,7993,67,41,40,97.6
750502,Kwandang,7505,Kabupaten Gorontalo Utara,75,Gorontalo,5427,12446,814,18513,283,93,93,100.0
750503,Anggrek,7505,Kabupaten Gorontalo Utara,75,Gorontalo,2423,6153,491,8921,130,60,51,85.0
750504,Sumalata,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1615,4752,364,6731,84,38,33,86.8
750505,Tolinggula,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1327,4977,349,6653,64,32,31,96.9
750506,Gentuma Raya,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1357,4807,301,6465,71,33,33,100.0
750507,Tomilito,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1395,4343,365,6103,145,33,32,97.0
750508,Ponelo Kepulauan,7505,Kabupaten Gorontalo Utara,75,Gorontalo,670,1835,71,2576,26,14,13,92.9
750509,Monano,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1351,3281,279,4916,79,24,24,100.0
750510,Biau,7505,Kabupaten Gorontalo Utara,75,Gorontalo,751,2833,256,3840,43,19,19,100.0
750511,Sumalata Timur,7505,Kabupaten Gorontalo Utara,75,Gorontalo,1356,3243,211,4371,86,25,23,92.0
757101,Kota Barat,7571,Kota Gorontalo,75,Gorontalo,4346,7750,614,11972,182,65,53,81.5
757102,Kota Selatan,7571,Kota Gorontalo,75,Gorontalo,4078,5516,745,9636,94,58,49,84.5
757103,Kota Utara,7571,Kota Gorontalo,75,Gorontalo,4622,7807,547,12387,186,57,56,98.2
757104,Dungingi,7571,Kota Gorontalo,75,Gorontalo,4997,7659,662,10332,121,71,59,83.1
757105,Kota Timur,7571,Kota Gorontalo,75,Gorontalo,6242,9516,783,16542,204,73,72,98.6
757106,Kota Tengah,7571,Kota Gorontalo,75,Gorontalo,2365,3396,284,1126,12,72,28,38.9
757107,Sipatana,7571,Kota Gorontalo,75,Gorontalo,4136,7433,480,11825,177,52,52,100.0
757108,Dumbo Raya,7571,Kota Gorontalo,75,Gorontalo,3806,7818,350,10906,120,53,52,98.1
757109,Hulonthalangi,7571,Kota Gorontalo,75,Gorontalo,2709,6546,443,8294,114,49,43,87.8
760101,Bambalamotu,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,2829,6269,833,8543,176,55,46,83.6
760102,Pasangkayu,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,2748,5715,922,7449,126,82,47,57.3
760103,Baras,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,2003,5847,688,7016,117,50,40,80.0
760104,Sarudu,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,1707,4959,593,5904,134,38,31,81.6
760105,Dapurang,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,2227,5112,445,7786,125,42,38,90.5
760106,Duripoku,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,1071,2025,250,3346,38,17,17,100.0
760107,Bulu Taba,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,887,3018,1149,4477,57,33,27,81.8
760108,Tikke Raya,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,2223,5053,445,7205,95,40,33,82.5
760109,Pedongga,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,821,3234,603,4658,96,21,21,100.0
760110,Bambaira,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,1550,3639,348,4634,91,29,27,93.1
760111,Sarjo,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,884,1178,67,1677,18,23,9,39.1
760112,Lariang,7601,Kabupaten Pasangkayu,76,Sulawesi Barat,1143,2994,407,4108,75,22,22,100.0
760201,Mamuju,7602,Kabupaten Mamuju,76,Sulawesi Barat,9459,19821,1723,30364,1128,172,151,87.8
760202,Tapalang,7602,Kabupaten Mamuju,76,Sulawesi Barat,3471,6569,398,9752,136,60,53,88.3
760203,Kalukku,7602,Kabupaten Mamuju,76,Sulawesi Barat,4911,16217,1379,20522,289,167,110,65.9
760204,Kalumpang,7602,Kabupaten Mamuju,76,Sulawesi Barat,78,2963,398,3443,15,56,25,44.6
760207,Papalang,7602,Kabupaten Mamuju,76,Sulawesi Barat,3198,9810,1110,14068,248,73,72,98.6
760208,Sampaga,7602,Kabupaten Mamuju,76,Sulawesi Barat,2274,5480,365,8132,103,49,44,89.8
760211,Tommo,7602,Kabupaten Mamuju,76,Sulawesi Barat,1915,9430,1742,12626,118,75,69,92.0
760212,Simboro,7602,Kabupaten Mamuju,76,Sulawesi Barat,3765,7637,488,10290,153,103,58,56.3
760213,Tapalang Barat,7602,Kabupaten Mamuju,76,Sulawesi Barat,1774,3602,332,5711,106,34,31,91.2
760215,Bonehau,7602,Kabupaten Mamuju,76,Sulawesi Barat,220,4101,1115,5538,45,36,36,100.0
760216,Kepulauan Bala Balakang,7602,Kabupaten Mamuju,76,Sulawesi Barat,0,0,0,0,0,11,0,0.0
760301,Mambi,7603,Kabupaten Mamasa,76,Sulawesi Barat,2550,2708,212,5431,55,37,37,100.0
760302,Aralle,7603,Kabupaten Mamasa,76,Sulawesi Barat,1278,3127,531,4936,42,28,28,100.0
760303,Mamasa,7603,Kabupaten Mamasa,76,Sulawesi Barat,632,9341,2119,12319,192,76,65,85.5
760304,Pana,7603,Kabupaten Mamasa,76,Sulawesi Barat,119,3526,1775,5273,73,41,41,100.0
760305,Tabulahan,7603,Kabupaten Mamasa,76,Sulawesi Barat,311,5208,1652,6900,47,46,46,100.0
760306,Sumarorong,7603,Kabupaten Mamasa,76,Sulawesi Barat,196,4981,1482,6515,134,39,39,100.0
760307,Messawa,7603,Kabupaten Mamasa,76,Sulawesi Barat,106,3276,1337,4719,42,28,28,100.0
760308,Sesenapadang,7603,Kabupaten Mamasa,76,Sulawesi Barat,78,3630,1376,5084,48,39,37,94.9
760309,Tanduk Kalua,7603,Kabupaten Mamasa,76,Sulawesi Barat,170,3799,1048,5018,75,40,28,70.0
760310,Tabang,7603,Kabupaten Mamasa,76,Sulawesi Barat,86,3012,892,3989,87,28,28,100.0
760311,Bambang,7603,Kabupaten Mamasa,76,Sulawesi Barat,127,6029,2121,8154,46,49,49,100.0
760312,Balla,7603,Kabupaten Mamasa,76,Sulawesi Barat,154,3603,1212,4879,41,27,27,100.0
760313,Nosu,7603,Kabupaten Mamasa,76,Sulawesi Barat,50,2141,945,3140,64,19,19,100.0
760314,Tawalian,7603,Kabupaten Mamasa,76,Sulawesi Barat,259,3492,959,4635,61,29,29,100.0
760315,Rantebulahan Timur,7603,Kabupaten Mamasa,76,Sulawesi Barat,69,3024,911,4004,25,25,24,96.0
760316,Buntumalangka,7603,Kabupaten Mamasa,76,Sulawesi Barat,156,3588,905,4649,30,27,27,100.0
760317,Mehalaan,7603,Kabupaten Mamasa,76,Sulawesi Barat,424,2169,303,2896,9,22,22,100.0
760401,Tinambung,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,6009,7959,628,14270,295,71,71,100.0
760402,Campalagian,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,10999,22338,1310,33708,739,181,177,97.8
760403,Wonomulyo,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,9349,20311,1611,30746,417,149,148,99.3
760404,Polewali,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,13510,20797,1658,35078,467,175,172,98.3
760405,Tutar,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,3603,7483,461,11559,195,71,64,90.1
760406,Binuang,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,7708,11296,624,18386,244,110,92,83.6
760407,Tapango,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,3949,9745,641,14308,237,73,72,98.6
760408,Mapilli,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,5611,12111,548,17583,369,91,88,96.7
760409,Matangnga,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,1008,2189,71,3071,39,19,18,94.7
760410,Luyo,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,5194,11860,665,17530,374,86,86,100.0
760411,Limboro,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,4215,6989,411,10912,225,59,59,100.0
760412,Balanipa,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,5800,10171,553,15808,497,85,84,98.8
760413,Anreapi,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,1641,4410,298,6349,99,35,35,100.0
760414,Matakali,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,4855,10040,596,15461,225,73,72,98.6
760415,Allu,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,2956,4480,516,7952,215,48,46,95.8
760416,Bulo,7604,Kabupaten Polewali Mandar,76,Sulawesi Barat,1670,3834,279,5629,92,36,33,91.7
760501,Banggae,7605,Kabupaten Majene,76,Sulawesi Barat,9742,16287,976,25018,532,126,124,98.4
760502,Pamboang,7605,Kabupaten Majene,76,Sulawesi Barat,4974,7495,521,12044,160,75,66,88.0
760503,Sendana,7605,Kabupaten Majene,76,Sulawesi Barat,5341,8054,526,11921,163,81,77,95.1
760504,Malunda,7605,Kabupaten Majene,76,Sulawesi Barat,3240,7384,420,10599,153,60,57,95.0
760505,Ulumanda,7605,Kabupaten Majene,76,Sulawesi Barat,1327,1575,87,2989,29,40,20,50.0
760506,Tammerodo Sendana,7605,Kabupaten Majene,76,Sulawesi Barat,2926,3881,267,6158,102,42,39,92.9
760507,Tubo Sendana,7605,Kabupaten Majene,76,Sulawesi Barat,1972,3351,291,5614,63,31,29,93.5
760508,Banggae Timur,7605,Kabupaten Majene,76,Sulawesi Barat,9242,9530,680,16806,276,99,94,94.9
760601,Tobadak,7606,Kabupaten Mamuju Tengah,76,Sulawesi Barat,2489,12338,2041,16016,181,85,83,97.6
760602,Pangale,7606,Kabupaten Mamuju Tengah,76,Sulawesi Barat,1770,5805,728,7794,125,48,45,93.8
760603,Budong-Budong,7606,Kabupaten Mamuju Tengah,76,Sulawesi Barat,3881,12310,919,15217,217,91,90,98.9
760604,Topoyo,7606,Kabupaten Mamuju Tengah,76,Sulawesi Barat,4610,10546,1504,15505,224,106,85,80.2
760605,Karossa,7606,Kabupaten Mamuju Tengah,76,Sulawesi Barat,4133,11406,972,14153,180,85,85,100.0
810101,Amahai,8101,Kabupaten Maluku Tengah,81,Maluku,6881,12779,3380,17608,224,142,111,78.2
810102,Teon Nila Serua,8101,Kabupaten Maluku Tengah,81,Maluku,63,3135,2581,3250,16,46,36,78.3
810106,Seram Utara,8101,Kabupaten Maluku Tengah,81,Maluku,1940,5184,1547,7917,62,64,49,76.6
810109,Banda,8101,Kabupaten Maluku Tengah,81,Maluku,3855,6954,695,10781,104,68,66,97.1
810111,Tehoru,8101,Kabupaten Maluku Tengah,81,Maluku,2510,3919,1299,5884,148,63,38,60.3
810112,Saparua,8101,Kabupaten Maluku Tengah,81,Maluku,315,3263,1759,4625,62,50,31,62.0
810113,Pulau Haruku,8101,Kabupaten Maluku Tengah,81,Maluku,3711,4696,713,8005,72,76,44,57.9
810114,Salahutu,8101,Kabupaten Maluku Tengah,81,Maluku,3963,10235,1548,12974,97,147,88,59.9
810115,Leihitu,8101,Kabupaten Maluku Tengah,81,Maluku,7028,10497,766,9806,112,157,93,59.2
810116,Nusa Laut,8101,Kabupaten Maluku Tengah,81,Maluku,31,1260,1319,2610,21,17,16,94.1
810117,Kota Masohi,8101,Kabupaten Maluku Tengah,81,Maluku,5324,8003,1535,13625,132,103,90,87.4
810120,Seram Utara Barat,8101,Kabupaten Maluku Tengah,81,Maluku,996,3128,980,5695,1003,35,28,80.0
810121,Teluk Elpaputih,8101,Kabupaten Maluku Tengah,81,Maluku,64,1518,791,1703,19,28,13,46.4
810122,Leihitu Barat,8101,Kabupaten Maluku Tengah,81,Maluku,1136,4387,1935,5557,50,58,41,70.7
810123,Telutih,8101,Kabupaten Maluku Tengah,81,Maluku,2165,3893,765,3739,31,42,34,81.0
810124,Seram Utara Timur Seti,8101,Kabupaten Maluku Tengah,81,Maluku,1109,5550,1766,8349,83,53,49,92.5
810125,Seram Utara Timur Kobi,8101,Kabupaten Maluku Tengah,81,Maluku,819,5106,1938,6814,78,40,40,100.0
810126,Saparua Timur,8101,Kabupaten Maluku Tengah,81,Maluku,1064,4523,1398,5705,139,48,38,79.2
810201,Kei Kecil,8102,Kabupaten Maluku Tenggara,81,Maluku,292,2988,1170,1174,15,93,25,26.9
810203,Kei Besar,8102,Kabupaten Maluku Tenggara,81,Maluku,436,1724,778,1856,8,67,20,29.9
810204,Kei Besar Selatan,8102,Kabupaten Maluku Tenggara,81,Maluku,7,104,61,0,0,23,1,4.3
810205,Kei Besar Utara Timur,8102,Kabupaten Maluku Tenggara,81,Maluku,19,379,369,519,22,46,4,8.7
810213,Kei Kecil Timur,8102,Kabupaten Maluku Tenggara,81,Maluku,111,424,310,844,15,32,5,15.6
810214,Kei Kecil Barat,8102,Kabupaten Maluku Tenggara,81,Maluku,82,958,672,1538,40,23,9,39.1
810215,Manyeuw,8102,Kabupaten Maluku Tenggara,81,Maluku,8,315,139,462,3,20,3,15.0
810216,Hoat Sorbay,8102,Kabupaten Maluku Tenggara,81,Maluku,81,599,298,937,13,32,6,18.8
810217,Kei Besar Utara Barat,8102,Kabupaten Maluku Tenggara,81,Maluku,78,872,670,1620,11,36,8,22.2
810218,Kei Besar Selatan Barat,8102,Kabupaten Maluku Tenggara,81,Maluku,0,0,0,0,0,15,0,0.0
810219,Kei Kecil Timur Selatan,8102,Kabupaten Maluku Tenggara,81,Maluku,506,557,153,849,3,19,7,36.8
810301,Tanimbar Selatan,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,528,11725,3758,14070,243,99,83,83.8
810302,Selaru,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,235,4896,1922,6657,97,38,32,84.2
810303,Wertamrian,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,185,3505,2460,5590,103,33,33,100.0
810304,Wermaktian,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,101,1609,851,2361,27,37,13,35.1
810305,Tanimbar Utara,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,272,5550,1781,7539,84,40,39,97.5
810306,Fordata,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,68,1329,843,2241,14,14,12,85.7
810307,Wuar Labobar,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,230,1681,686,2190,28,28,16,57.1
810308,Kormomolin,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,152,1945,1892,3989,66,23,23,100.0
810309,Nirunmas,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,181,3539,1109,4199,62,23,23,100.0
810318,Molu Maru,8103,Kabupaten Kepulauan Tanimbar,81,Maluku,76,1133,807,1845,6,11,11,100.0
810401,Namlea,8104,Kabupaten Buru,81,Maluku,3372,5992,555,2725,54,98,47,48.0
810402,Air Buaya,8104,Kabupaten Buru,81,Maluku,750,2125,487,999,13,38,18,47.4
810403,Waeapo,8104,Kabupaten Buru,81,Maluku,1021,5152,1157,5749,84,36,33,91.7
810406,Waplau,8104,Kabupaten Buru,81,Maluku,1138,3264,283,2008,28,37,23,62.2
810410,Batabual,8104,Kabupaten Buru,81,Maluku,442,928,108,727,7,28,7,25.0
810411,Lolong Guba,8104,Kabupaten Buru,81,Maluku,233,1767,285,0,0,44,11,25.0
810412,Waelata,8104,Kabupaten Buru,81,Maluku,750,5654,1535,4820,77,47,41,87.2
810413,Fena Leisela,8104,Kabupaten Buru,81,Maluku,292,884,573,552,4,47,14,29.8
810414,Teluk Kaiely,8104,Kabupaten Buru,81,Maluku,664,1620,111,2266,37,14,13,92.9
