kode_kec,nama_kec,kode_kab,nama_kab,kode_prov,nama_prov,votes_jokowi,votes_prabowo,suara_sah,suara_tidak_sah,suara_total
320907,Lemahabang,3209,Kabupaten Cirebon,32,Jawa Barat,19491,12027,31325,924,32403
320908,Susukan Lebak,3209,Kabupaten Cirebon,32,Jawa Barat,16658,6356,23014,741,23755
320909,Sedong,3209,Kabupaten Cirebon,32,Jawa Barat,15855,6501,22362,765,23121
320910,Astanajapura,3209,Kabupaten Cirebon,32,Jawa Barat,27470,14384,41872,1372,42469
320911,Pangenan,3209,Kabupaten Cirebon,32,Jawa Barat,18756,6776,25012,1038,25529
320912,Mundu,3209,Kabupaten Cirebon,32,Jawa Barat,26886,16162,42798,1512,44083
320913,Beber,3209,Kabupaten Cirebon,32,Jawa Barat,12206,10079,22289,731,22881
320914,Talun,3209,Kabupaten Cirebon,32,Jawa Barat,20215,18012,38136,1051,38850
320915,Sumber,3209,Kabupaten Cirebon,32,Jawa Barat,29365,24504,53736,1183,54645
320916,Dukupuntang,3209,Kabupaten Cirebon,32,Jawa Barat,24956,13971,38944,979,39968
320917,Palimanan,3209,Kabupaten Cirebon,32,Jawa Barat,23647,12261,35920,900,36813
320918,Plumbon,3209,Kabupaten Cirebon,32,Jawa Barat,30932,18683,49424,1189,50664
320919,Weru,3209,Kabupaten Cirebon,32,Jawa Barat,24779,17574,42295,958,42820
320920,Kedawung,3209,Kabupaten Cirebon,32,Jawa Barat,18643,17391,35797,1065,36782
320921,Gunung Jati,3209,Kabupaten Cirebon,32,Jawa Barat,24137,25302,49338,1101,50675
320922,Kepetakan,3209,Kabupaten Cirebon,32,Jawa Barat,20226,12754,32858,1039,33962
320923,Klangenan,3209,Kabupaten Cirebon,32,Jawa Barat,20704,9773,30476,689,31222
320924,Arjawinangun,3209,Kabupaten Cirebon,32,Jawa Barat,25287,14876,40138,726,40594
320925,Panguragan,3209,Kabupaten Cirebon,32,Jawa Barat,15859,7049,22915,785,23918
320926,Ciwaringin,3209,Kabupaten Cirebon,32,Jawa Barat,14244,7085,21327,519,21988
320927,Susukan,3209,Kabupaten Cirebon,32,Jawa Barat,28072,10115,37970,1014,38420
320928,Gegesik,3209,Kabupaten Cirebon,32,Jawa Barat,25695,13292,38667,1269,40198
320929,Kaliwedi,3209,Kabupaten Cirebon,32,Jawa Barat,14465,7038,21503,614,21953
320930,Gebang,3209,Kabupaten Cirebon,32,Jawa Barat,28024,8863,36913,866,37662
320931,Depok,3209,Kabupaten Cirebon,32,Jawa Barat,26888,11152,37901,797,38625
320932,Pasaleman,3209,Kabupaten Cirebon,32,Jawa Barat,9426,4977,14400,401,14803
320933,Pabuaran,3209,Kabupaten Cirebon,32,Jawa Barat,15501,5641,20984,749,21729
320934,Karangwareng,3209,Kabupaten Cirebon,32,Jawa Barat,12356,4053,16407,510,16917
320935,Tengah Tani,3209,Kabupaten Cirebon,32,Jawa Barat,14509,12300,26368,1216,26930
320936,Plered,3209,Kabupaten Cirebon,32,Jawa Barat,20473,12462,32942,764,33646
320937,Gempol,3209,Kabupaten Cirebon,32,Jawa Barat,19882,7254,27144,672,27240
320938,Greged,3209,Kabupaten Cirebon,32,Jawa Barat,16984,10438,27139,1174,28311
320939,Suranenggala,3209,Kabupaten Cirebon,32,Jawa Barat,16381,11102,27613,544,28156
320940,Jamblang,3209,Kabupaten Cirebon,32,Jawa Barat,15715,7446,22905,662,23561
321001,Lemahsugih,3210,Kabupaten Majalengka,32,Jawa Barat,11931,21921,33849,1344,35221
321002,Bantarujeg,3210,Kabupaten Majalengka,32,Jawa Barat,9042,18167,27345,1368,28815
321003,Cikijing,3210,Kabupaten Majalengka,32,Jawa Barat,11239,27380,38619,1172,39847
321004,Talaga,3210,Kabupaten Majalengka,32,Jawa Barat,8205,20170,27891,1024,29033
321005,Argapura,3210,Kabupaten Majalengka,32,Jawa Barat,8010,15438,23448,968,24416
321006,Maja,3210,Kabupaten Majalengka,32,Jawa Barat,8796,23458,31959,993,32518
321007,Majalengka,3210,Kabupaten Majalengka,32,Jawa Barat,18391,27475,45677,1173,46996
321008,Sukahaji,3210,Kabupaten Majalengka,32,Jawa Barat,13122,14027,27169,838,28007
321009,Rajagaluh,3210,Kabupaten Majalengka,32,Jawa Barat,15868,12210,28131,1085,29219
321010,Leuwimunding,3210,Kabupaten Majalengka,32,Jawa Barat,23432,13114,36605,1217,37846
321011,Jatiwangi,3210,Kabupaten Majalengka,32,Jawa Barat,24616,30079,54696,1795,56434
321012,Dawuan,3210,Kabupaten Majalengka,32,Jawa Barat,10799,18767,29466,759,30222
321013,Kadipaten,3210,Kabupaten Majalengka,32,Jawa Barat,13084,15516,28189,867,29266
321014,Kertajati,3210,Kabupaten Majalengka,32,Jawa Barat,15536,13395,28696,760,29549
321015,Jatitujuh,3210,Kabupaten Majalengka,32,Jawa Barat,18239,14377,32305,1205,33514
321016,Ligung,3210,Kabupaten Majalengka,32,Jawa Barat,21911,16493,38384,1321,39365
321017,Sumberjaya,3210,Kabupaten Majalengka,32,Jawa Barat,22697,13916,36399,1244,37859
321018,Panyingkiran,3210,Kabupaten Majalengka,32,Jawa Barat,11070,9974,20838,757,21601
321019,Palasah,3210,Kabupaten Majalengka,32,Jawa Barat,16905,13671,30574,996,31784
321020,Cigasong,3210,Kabupaten Majalengka,32,Jawa Barat,9201,13447,22529,730,23013
321021,Sindangwangi,3210,Kabupaten Majalengka,32,Jawa Barat,13331,7939,21234,789,22024
321022,Banjaran,3210,Kabupaten Majalengka,32,Jawa Barat,5473,11412,16885,775,17496
321023,Cingambul,3210,Kabupaten Majalengka,32,Jawa Barat,7167,15705,22644,854,23638
321024,Kasokandel,3210,Kabupaten Majalengka,32,Jawa Barat,14605,17263,31869,1003,32540
321025,Sindang,3210,Kabupaten Majalengka,32,Jawa Barat,5656,4710,10366,373,10739
321026,Malausma,3210,Kabupaten Majalengka,32,Jawa Barat,8602,14986,23701,1702,25379
321101,Wado,3211,Kabupaten Sumedang,32,Jawa Barat,11248,14750,25975,674,26638
321102,Jatinunggal,3211,Kabupaten Sumedang,32,Jawa Barat,11364,15627,26807,935,27568
321103,Darmaraja,3211,Kabupaten Sumedang,32,Jawa Barat,9408,11026,20434,491,20925
321104,Cibugel,3211,Kabupaten Sumedang,32,Jawa Barat,5827,7573,13406,418,13809
321105,Cisitu,3211,Kabupaten Sumedang,32,Jawa Barat,9677,8709,18396,406,18805
321106,Situraja,3211,Kabupaten Sumedang,32,Jawa Barat,12052,14120,26173,399,26572
321107,Conggeang,3211,Kabupaten Sumedang,32,Jawa Barat,10044,9369,19413,428,19841
321108,Paseh,3211,Kabupaten Sumedang,32,Jawa Barat,12217,11235,23352,508,23960
321109,Surian,3211,Kabupaten Sumedang,32,Jawa Barat,5040,2258,7298,138,7436
321110,Buahdua,3211,Kabupaten Sumedang,32,Jawa Barat,12222,9008,21270,466,21876
321111,Tanjungsari,3211,Kabupaten Sumedang,32,Jawa Barat,16756,35952,52474,1322,53700
321112,Sukasari,3211,Kabupaten Sumedang,32,Jawa Barat,7660,14509,21483,1336,22813
321113,Pamulihan,3211,Kabupaten Sumedang,32,Jawa Barat,18425,20237,38476,1012,39519
321114,Cimanggung,3211,Kabupaten Sumedang,32,Jawa Barat,15355,37861,52770,1485,54425
321115,Jatinangor,3211,Kabupaten Sumedang,32,Jawa Barat,17212,39335,56548,1056,57851
321116,Rancakalong,3211,Kabupaten Sumedang,32,Jawa Barat,12964,13431,26395,676,27079
321117,Sumedang Selatan,3211,Kabupaten Sumedang,32,Jawa Barat,19455,31450,50642,1263,51942
321118,Sumedang Utara,3211,Kabupaten Sumedang,32,Jawa Barat,24803,35701,60399,1092,61559
321119,Ganeas,3211,Kabupaten Sumedang,32,Jawa Barat,6686,9121,15807,285,16092
321120,Tanjungkerta,3211,Kabupaten Sumedang,32,Jawa Barat,10073,11875,21953,433,22381
321121,Tanjungmedar,3211,Kabupaten Sumedang,32,Jawa Barat,8398,8033,16223,752,16952
321122,Cimalaka,3211,Kabupaten Sumedang,32,Jawa Barat,17632,19712,37344,674,38327
321123,Cisarua,3211,Kabupaten Sumedang,32,Jawa Barat,6965,5146,12111,277,12388
321124,Tomo,3211,Kabupaten Sumedang,32,Jawa Barat,8402,6591,14993,290,15283
321125,Ujungjaya,3211,Kabupaten Sumedang,32,Jawa Barat,10995,8833,19829,518,20346
321126,Jatigede,3211,Kabupaten Sumedang,32,Jawa Barat,8361,6322,14683,255,14935
321201,Haurgeulis,3212,Kabupaten Indramayu,32,Jawa Barat,32154,14744,46989,1479,47788
321202,Kroya,3212,Kabupaten Indramayu,32,Jawa Barat,27030,7885,34922,843,35283
321203,Gabuswetan,3212,Kabupaten Indramayu,32,Jawa Barat,24863,7369,31897,935,32785
321204,Cikedung,3212,Kabupaten Indramayu,32,Jawa Barat,15635,7282,22917,478,23395
321205,Lelea,3212,Kabupaten Indramayu,32,Jawa Barat,19741,7525,27231,763,27878
321206,Bangodua,3212,Kabupaten Indramayu,32,Jawa Barat,11801,4341,16138,456,16260
321207,Widasari,3212,Kabupaten Indramayu,32,Jawa Barat,16063,5290,21450,535,21785
321208,Kertasemaya,3212,Kabupaten Indramayu,32,Jawa Barat,24869,7881,32731,833,33683
321209,Krangkeng,3212,Kabupaten Indramayu,32,Jawa Barat,28782,9119,37266,1698,38729
321210,Karangampel,3212,Kabupaten Indramayu,32,Jawa Barat,23307,13316,36620,814,37501
321211,Juntinyuat,3212,Kabupaten Indramayu,32,Jawa Barat,32434,14650,46870,1575,48690
321212,Sliyeg,3212,Kabupaten Indramayu,32,Jawa Barat,28451,7946,36397,1319,37833
321213,Jatibarang,3212,Kabupaten Indramayu,32,Jawa Barat,31391,11645,42920,1250,44438
321214,Balongan,3212,Kabupaten Indramayu,32,Jawa Barat,15150,8835,23872,903,24935
321215,Indramayu,3212,Kabupaten Indramayu,32,Jawa Barat,41189,24473,65221,1773,66944
321216,Sindang,3212,Kabupaten Indramayu,32,Jawa Barat,19311,11858,31166,904,32060
321217,Cantigi,3212,Kabupaten Indramayu,32,Jawa Barat,13013,2868,15875,562,16110
321218,Lohbener,3212,Kabupaten Indramayu,32,Jawa Barat,24193,7990,32184,965,32959
321219,Arahan,3212,Kabupaten Indramayu,32,Jawa Barat,14627,4210,18903,761,19735
321220,Losarang,3212,Kabupaten Indramayu,32,Jawa Barat,21899,8431,30317,726,31040
321221,Kandanghaur,3212,Kabupaten Indramayu,32,Jawa Barat,32939,14306,47040,1830,49259
321222,Bongas,3212,Kabupaten Indramayu,32,Jawa Barat,21163,6764,27923,690,28708
321223,Anjatan,3212,Kabupaten Indramayu,32,Jawa Barat,35689,11396,46925,1592,48330
321224,Sukra,3212,Kabupaten Indramayu,32,Jawa Barat,20536,4727,25076,757,25975
321225,Gantar,3212,Kabupaten Indramayu,32,Jawa Barat,20331,12405,32950,910,33897
321226,Terisi,3212,Kabupaten Indramayu,32,Jawa Barat,21939,9937,31709,727,32486
321227,Sukagumiwang,3212,Kabupaten Indramayu,32,Jawa Barat,13657,5940,19497,585,20168
321228,Kedokan Bunder,3212,Kabupaten Indramayu,32,Jawa Barat,17711,7744,25419,689,26011
321229,Pasekan,3212,Kabupaten Indramayu,32,Jawa Barat,11534,3391,14729,618,15286
321230,Tukdana,3212,Kabupaten Indramayu,32,Jawa Barat,19109,10859,29944,689,30546
321231,Patrol,3212,Kabupaten Indramayu,32,Jawa Barat,23877,6460,30601,1188,31353
321301,Sagalaherang,3213,Kabupaten Subang,32,Jawa Barat,6776,12961,19514,672,20186
321302,Cisalak,3213,Kabupaten Subang,32,Jawa Barat,9085,15828,24908,732,25605
321303,Subang,3213,Kabupaten Subang,32,Jawa Barat,38625,38444,76863,1403,78373
321304,Kalijati,3213,Kabupaten Subang,32,Jawa Barat,18470,18657,37155,899,37876
321305,Pabuaran,3213,Kabupaten Subang,32,Jawa Barat,19535,17808,37038,1395,38861
321306,Purwadadi,3213,Kabupaten Subang,32,Jawa Barat,21463,14125,35251,792,36306
321307,Pagaden,3213,Kabupaten Subang,32,Jawa Barat,21727,15646,37075,1074,38551
321308,Binong,3213,Kabupaten Subang,32,Jawa Barat,20231,8150,28283,555,28991
321309,Ciasem,3213,Kabupaten Subang,32,Jawa Barat,38026,22387,60418,1522,61834
321310,Pusakanagara,3213,Kabupaten Subang,32,Jawa Barat,19418,4819,24082,635,24872
321311,Pamanukan,3213,Kabupaten Subang,32,Jawa Barat,23801,9571,33444,913,34393
321312,Jalancagak,3213,Kabupaten Subang,32,Jawa Barat,11616,15693,27309,696,28005
321313,Blanakan,3213,Kabupaten Subang,32,Jawa Barat,27036,9833,36826,938,37941
321314,Tanjungsiang,3213,Kabupaten Subang,32,Jawa Barat,10694,17346,27949,790,28861
321315,Compreng,3213,Kabupaten Subang,32,Jawa Barat,20389,6334,26725,562,27321
321316,Patokbeusi,3213,Kabupaten Subang,32,Jawa Barat,25892,20837,46164,1746,48124
321317,Cibogo,3213,Kabupaten Subang,32,Jawa Barat,16281,10881,27242,641,27627
321318,Cipunagara,3213,Kabupaten Subang,32,Jawa Barat,25463,11465,36930,1382,38056
321319,Cijambe,3213,Kabupaten Subang,32,Jawa Barat,13303,12410,25620,633,26674
321320,Cipeundeuy,3213,Kabupaten Subang,32,Jawa Barat,13270,15546,28816,783,29670
321321,Legonkulon,3213,Kabupaten Subang,32,Jawa Barat,9479,4274,13570,602,14163
321322,Cikaum,3213,Kabupaten Subang,32,Jawa Barat,19732,9994,29649,1075,30698
321323,Serangpanjang,3213,Kabupaten Subang,32,Jawa Barat,7446,8447,15895,529,16494
321324,Sukasari,3213,Kabupaten Subang,32,Jawa Barat,18244,6679,24943,793,25371
321325,Tambakdahan,3213,Kabupaten Subang,32,Jawa Barat,19965,5873,25838,625,26513
321326,Kasomalang,3213,Kabupaten Subang,32,Jawa Barat,7959,17829,25788,606,26528
321327,Dawuan,3213,Kabupaten Subang,32,Jawa Barat,13892,11417,25209,637,25946
321328,Pagaden Barat,3213,Kabupaten Subang,32,Jawa Barat,12223,10678,22844,939,23773
321329,Ciater,3213,Kabupaten Subang,32,Jawa Barat,6359,12291,18650,468,19118
321330,Pusakajaya,3213,Kabupaten Subang,32,Jawa Barat,20058,6413,26443,940,27378
321401,Purwakarta,3214,Kabupaten Purwakarta,32,Jawa Barat,29402,75072,104467,1657,105638
321402,Campaka,3214,Kabupaten Purwakarta,32,Jawa Barat,9908,18471,28275,818,29227
321403,Jatiluhur,3214,Kabupaten Purwakarta,32,Jawa Barat,9974,31639,41577,978,42160
321404,Plered,3214,Kabupaten Purwakarta,32,Jawa Barat,8604,36418,44741,1436,46489
321405,Sukatani,3214,Kabupaten Purwakarta,32,Jawa Barat,8599,32938,41352,1825,42999
321406,Darangdan,3214,Kabupaten Purwakarta,32,Jawa Barat,10251,29511,39762,1665,41453
321407,Maniis,3214,Kabupaten Purwakarta,32,Jawa Barat,6071,12194,18159,1045,19053
321408,Tegalwaru,3214,Kabupaten Purwakarta,32,Jawa Barat,5711,23098,28803,1061,29962
321409,Wanayasa,3214,Kabupaten Purwakarta,32,Jawa Barat,7535,18151,25696,1011,26737
321410,Pasawahan,3214,Kabupaten Purwakarta,32,Jawa Barat,7498,21305,28803,818,29400
321411,Bojong,3214,Kabupaten Purwakarta,32,Jawa Barat,8568,20769,28999,1143,30480
321412,Babakancikao,3214,Kabupaten Purwakarta,32,Jawa Barat,10440,22727,33169,944,33868
321413,Bungursari,3214,Kabupaten Purwakarta,32,Jawa Barat,10591,22420,32824,849,33530
321414,Cibatu,3214,Kabupaten Purwakarta,32,Jawa Barat,8256,11301,19356,850,20206
321415,Sukasari,3214,Kabupaten Purwakarta,32,Jawa Barat,3231,6170,9302,255,9656
321416,Pondoksalam,3214,Kabupaten Purwakarta,32,Jawa Barat,4610,13798,18490,662,19015
321417,Kiarapedes,3214,Kabupaten Purwakarta,32,Jawa Barat,6846,9944,16355,876,17556
321501,Karawang Barat,3215,Kabupaten Karawang,32,Jawa Barat,38597,56195,94615,2292,96197
321502,Pangkalan,3215,Kabupaten Karawang,32,Jawa Barat,6379,17942,24345,546,24948
321503,Telukjambe Timur,3215,Kabupaten Karawang,32,Jawa Barat,28028,46330,74362,1168,75562
321504,Ciampel,3215,Kabupaten Karawang,32,Jawa Barat,10507,14779,25286,573,25859
321505,Klari,3215,Kabupaten Karawang,32,Jawa Barat,35042,64209,99220,1578,99592
321506,Rengasdengklok,3215,Kabupaten Karawang,32,Jawa Barat,31028,32129,62970,2082,64966
321507,Kutawaluya,3215,Kabupaten Karawang,32,Jawa Barat,16522,18412,34935,1089,36199
321508,Batujaya,3215,Kabupaten Karawang,32,Jawa Barat,20637,25915,46452,1135,47451
321509,Tirtajaya,3215,Kabupaten Karawang,32,Jawa Barat,20628,20543,40893,1186,42254
321510,Pedes,3215,Kabupaten Karawang,32,Jawa Barat,22126,21631,43757,1133,44890
321511,Cibuaya,3215,Kabupaten Karawang,32,Jawa Barat,16824,13498,30000,965,31063
321512,Pakisjaya,3215,Kabupaten Karawang,32,Jawa Barat,10617,13415,23851,652,24584
321513,Cikampek,3215,Kabupaten Karawang,32,Jawa Barat,23634,40347,63853,1303,64926
321514,Jatisari,3215,Kabupaten Karawang,32,Jawa Barat,20081,26883,46952,1131,48122
321515,Cilamaya Wetan,3215,Kabupaten Karawang,32,Jawa Barat,27356,18248,45323,1182,46708
321516,Tirtamulya,3215,Kabupaten Karawang,32,Jawa Barat,12680,18128,30808,760,31574
321517,Telagasari,3215,Kabupaten Karawang,32,Jawa Barat,17052,24271,41306,968,42311
321518,Rawamerta,3215,Kabupaten Karawang,32,Jawa Barat,12943,19753,32601,862,33132
321519,Lemahabang,3215,Kabupaten Karawang,32,Jawa Barat,16794,23693,40514,1038,41574
321520,Tempuran,3215,Kabupaten Karawang,32,Jawa Barat,20538,18448,38871,1080,40059
321521,Majalaya,3215,Kabupaten Karawang,32,Jawa Barat,13592,21303,34902,759,35240
321522,Jayakerta,3215,Kabupaten Karawang,32,Jawa Barat,16552,20306,36864,1080,37994
321523,Cilamaya Kulon,3215,Kabupaten Karawang,32,Jawa Barat,22879,14951,37763,1096,38955
321524,Banyusari,3215,Kabupaten Karawang,32,Jawa Barat,17292,16159,33153,1219,34264
321525,Kota Baru,3215,Kabupaten Karawang,32,Jawa Barat,29212,44760,73876,1252,75261
321526,Karawang Timur,3215,Kabupaten Karawang,32,Jawa Barat,31992,46826,78528,2175,80772
321527,Telukjambe Barat,3215,Kabupaten Karawang,32,Jawa Barat,11044,22809,33650,954,34794
321528,Tegalwaru,3215,Kabupaten Karawang,32,Jawa Barat,5123,18177,23273,590,23853
321529,Purwasari,3215,Kabupaten Karawang,32,Jawa Barat,14332,27747,42078,831,42885
321530,Cilebar,3215,Kabupaten Karawang,32,Jawa Barat,14670,11554,26213,588,26680
321601,Tarumajaya,3216,Kabupaten Bekasi,32,Jawa Barat,22355,47950,69977,1497,71665
321602,Babelan,3216,Kabupaten Bekasi,32,Jawa Barat,45913,89638,134252,3251,139379
321603,Sukawangi,3216,Kabupaten Bekasi,32,Jawa Barat,11178,18510,29699,854,30443
321604,Tambelang,3216,Kabupaten Bekasi,32,Jawa Barat,8722,15969,24691,523,25293
321605,Tambun Utara,3216,Kabupaten Bekasi,32,Jawa Barat,36411,57856,94134,2121,95043
321606,Tambun Selatan,3216,Kabupaten Bekasi,32,Jawa Barat,91035,134210,224369,3885,224419
321607,Cibitung,3216,Kabupaten Bekasi,32,Jawa Barat,42159,78851,120131,1557,120959
321608,Cikarang Barat,3216,Kabupaten Bekasi,32,Jawa Barat,34689,71517,105824,1874,107890
321609,Cikarang Utara,3216,Kabupaten Bekasi,32,Jawa Barat,43751,74407,117286,2156,111165
321610,Karang Bahagia,3216,Kabupaten Bekasi,32,Jawa Barat,24194,39045,63373,1668,65160
321611,Cikarang Timur,3216,Kabupaten Bekasi,32,Jawa Barat,22178,37548,59985,1563,61248
321612,Kedung Waringin,3216,Kabupaten Bekasi,32,Jawa Barat,14780,24569,39407,849,40396
321613,Pebayuran,3216,Kabupaten Bekasi,32,Jawa Barat,30148,31113,61261,1583,62687
321614,Sukakarya,3216,Kabupaten Bekasi,32,Jawa Barat,11873,18601,30533,795,31352
321615,Sukatani,3216,Kabupaten Bekasi,32,Jawa Barat,15670,33501,48999,1279,50382
321616,Cabangbungin,3216,Kabupaten Bekasi,32,Jawa Barat,11818,21433,33162,851,33968
321617,Muaragembong,3216,Kabupaten Bekasi,32,Jawa Barat,13099,10047,23159,542,23596
321618,Setu,3216,Kabupaten Bekasi,32,Jawa Barat,22116,46084,68009,1991,69071
321619,Cikarang Selatan,3216,Kabupaten Bekasi,32,Jawa Barat,29631,51350,80104,1600,81696
321620,Cikarang Pusat,3216,Kabupaten Bekasi,32,Jawa Barat,12968,24280,37250,819,38410
321621,Serang Baru,3216,Kabupaten Bekasi,32,Jawa Barat,19778,49129,68526,1801,70549
321622,Cibarusah,3216,Kabupaten Bekasi,32,Jawa Barat,12243,37650,49711,1177,50940
321623,Bojongmangu,3216,Kabupaten Bekasi,32,Jawa Barat,4145,13240,17135,567,17731
321701,Lembang,3217,Kabupaten Bandung Barat,32,Jawa Barat,50868,66961,117657,1853,119503
321702,Parongpong,3217,Kabupaten Bandung Barat,32,Jawa Barat,29143,35072,64215,1161,65398
321703,Cisarua,3217,Kabupaten Bandung Barat,32,Jawa Barat,21400,25423,46826,1215,48031
321704,Cikalongwetan,3217,Kabupaten Bandung Barat,32,Jawa Barat,21409,51106,72562,1883,74453
321705,Cipeundeuy,3217,Kabupaten Bandung Barat,32,Jawa Barat,12896,35830,48785,1268,50071
321706,Ngamprah,3217,Kabupaten Bandung Barat,32,Jawa Barat,34288,68250,102547,1743,104427
321707,Cipatat,3217,Kabupaten Bandung Barat,32,Jawa Barat,31333,46089,77326,1672,79132
321708,Padalarang,3217,Kabupaten Bandung Barat,32,Jawa Barat,33013,72077,105140,1772,107028
321709,Batujajar,3217,Kabupaten Bandung Barat,32,Jawa Barat,16954,42714,59668,1154,60441
321710,Cihampelas,3217,Kabupaten Bandung Barat,32,Jawa Barat,22957,49161,72092,1645,73757
321711,Cililin,3217,Kabupaten Bandung Barat,32,Jawa Barat,18337,36310,54425,1207,55853
321712,Cipongkor,3217,Kabupaten Bandung Barat,32,Jawa Barat,16074,35419,51421,1059,52477
321713,Rongga,3217,Kabupaten Bandung Barat,32,Jawa Barat,12370,20387,32749,969,33726
321714,Sindangkerta,3217,Kabupaten Bandung Barat,32,Jawa Barat,14757,25194,39951,745,40696
321715,Gununghalu,3217,Kabupaten Bandung Barat,32,Jawa Barat,13917,29807,43722,1279,45085
321716,Saguling,3217,Kabupaten Bandung Barat,32,Jawa Barat,9189,10094,19283,384,19713
321801,Parigi,3218,Kabupaten Pangandaran,32,Jawa Barat,19096,11188,30256,583,30839
321802,Cijulang,3218,Kabupaten Pangandaran,32,Jawa Barat,9795,8809,18604,432,19036
321803,Cimerak,3218,Kabupaten Pangandaran,32,Jawa Barat,15638,13966,29609,767,29959
321804,Cigugur,3218,Kabupaten Pangandaran,32,Jawa Barat,6423,7520,13945,347,14293
321805,Langkaplancar,3218,Kabupaten Pangandaran,32,Jawa Barat,18717,12204,30919,627,31623
321806,Mangunjaya,3218,Kabupaten Pangandaran,32,Jawa Barat,11342,7543,18889,458,19349
321807,Padaherang,3218,Kabupaten Pangandaran,32,Jawa Barat,29086,11202,40289,807,41095
321808,Kalipucang,3218,Kabupaten Pangandaran,32,Jawa Barat,16317,6813,22907,691,23597
321809,Pangandaran,3218,Kabupaten Pangandaran,32,Jawa Barat,24713,11775,36391,634,37038
321810,Sidamulih,3218,Kabupaten Pangandaran,32,Jawa Barat,12942,5946,18888,448,19335
327101,Bogor Selatan,3271,Kota Bogor,32,Jawa Barat,43122,75376,118048,3849,121624
327102,Bogor Timur,3271,Kota Bogor,32,Jawa Barat,24694,37009,61304,1921,63052
327103,Bogor Tengah,3271,Kota Bogor,32,Jawa Barat,26736,38677,64680,1703,66475
327104,Bogor Barat,3271,Kota Bogor,32,Jawa Barat,50216,94445,144316,3119,147779
327105,Bogor Utara,3271,Kota Bogor,32,Jawa Barat,40244,69447,109163,3107,112446
327106,Tanah Sareal,3271,Kota Bogor,32,Jawa Barat,43182,84270,126881,3704,129059
327201,Gunung Puyuh,3272,Kota Sukabumi,32,Jawa Barat,8627,19758,28162,781,28889
327202,Cikole,3272,Kota Sukabumi,32,Jawa Barat,13812,24183,37998,776,38532
327203,Citamiang,3272,Kota Sukabumi,32,Jawa Barat,9148,21732,30626,975,31749
327204,Warudoyong,3272,Kota Sukabumi,32,Jawa Barat,11977,22708,34695,843,35517
327205,Baros,3272,Kota Sukabumi,32,Jawa Barat,5256,16014,21270,448,21582
327206,Lembursitu,3272,Kota Sukabumi,32,Jawa Barat,6822,16397,23223,610,24020
327207,Cibeureum,3272,Kota Sukabumi,32,Jawa Barat,5965,17852,23459,695,24622
327301,Sukasari,3273,Kota Bandung,32,Jawa Barat,18938,27569,46541,656,47222
327302,Coblong,3273,Kota Bandung,32,Jawa Barat,28272,43265,71308,1328,72681
327303,Babakan Ciparay,3273,Kota Bandung,32,Jawa Barat,35954,42057,78020,1282,79316
327304,Bojongloa Kaler,3273,Kota Bandung,32,Jawa Barat,32571,40476,72972,1113,74095
327305,Andir,3273,Kota Bandung,32,Jawa Barat,28591,31722,59729,1332,60863
327306,Cicendo,3273,Kota Bandung,32,Jawa Barat,26406,30656,57092,845,57743
327307,Sukajadi,3273,Kota Bandung,32,Jawa Barat,27599,34052,61559,830,62355
327308,Cidadap,3273,Kota Bandung,32,Jawa Barat,14385,18482,32952,477,33319
